link,bedrooms,baths,floor area,condominium name,cctv,air conditioning,elevators,fire exits,gym,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,playground,swimming pool,building name,block and lot/unit/floor number,build (year),price conditions,available from,meeting room,fully furnished,balcony,alarm system,badminton court,basketball court,clubhouse,jogging path,subdivision name,bathrooms,land size,fully fenced,garage,car spaces,classification,rooms (total),driver's room,ensuite,terrace,maids room,entertainment room,storage room,wi-fi,carport,lanai,parks,secure parking,garden,price range,sqm range,attic,maid's room,powder room,open car spaces,shower rooms,sports facilities,function area,landscaped garden,multi-purpose lawn,volleyball court,open space,built-in wardrobes,tower name/number,function room,game room,lounge,deck,gazebo,business center,jacuzzi,meeting rooms,smoke detector,spa,parking lot,block and lot/unit number,broadband internet available,tennis court,unit/floor number,floor,bar,sky lounge,split-system heating,area address,pantry,column-free design,helipad,utility room,indoor pool,basement parking,drying area,fitness center,intercom,laundry area,daycare center,health club,remote garage,study room,central air conditioning,gymnasium,clinic,club house,indoor spa,multi-purpose hall,social hall,sauna,pond,gazebos,shops,billiards table,courtyard,pool bar,deposit / bond,total floors,open fireplace,floorboards,theater,outdoor spa,amphitheater,gas heating,hydronic heating,indoor tree house,pay tv access,library,study area,golf area,basement,ducted cooling,ducted vacuum system,fireplace,driver's quarter,floors total,block and lot,price,latitude,longitude,Perceived Safety Score,geometry,religion,religion_nearest_distance,general_establishments,general_establishments_nearest_distance,financial,financial_nearest_distance,vehicle_services,vehicle_services_nearest_distance,food,food_nearest_distance,night_life,night_life_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,service_providers,service_providers_nearest_distance,administrative_offices,administrative_offices_nearest_distance,specialized_stores,specialized_stores_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,recreational,recreational_nearest_distance,living_facilities,living_facilities_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/2br-condo-for-rent-at-bloom-residences-by-smdc-par-16989909007.html,2,1.0,33.0,Bloom Residences,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,14.467199,121.024909,3.33,POINT (13472431.243182272 1627872.223461061),2,801.6914192,1,422.3289499,18,466.2996401,0,,15,439.5268551,0,,9,465.3946239,1,673.0083504,3,486.0558332,1,547.1483822,2,409.6321869,1,476.2920774,0,,1,688.6054845,0,,,,,810.2731402,421.3648952,672.5230764,422.3289499,654.1000137,673.0083504,,688.6054845,878.2066262,755.7197946,547.1483822,476.2920774,2893.2672160174943,,
https://www.lamudi.com.ph/2br-house-and-lot-for-rent-in-multinational-villag-169104076193.html,2,,130.0,,,1.0,,,,,,,,,,,,,,,,,No,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,14.492371,121.008496,2.88,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/st-797-modern-house-with-koi-pool-for-lease-in-bf-168990717672.html,5,,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,195.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,14.4521766,121.0245799,2.91,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/for-rent-129sqm-semi-furnished-3br-condo-at-oak-harbor-residences-in-paranaque.html,3,3.0,129.0,Oak Harbor Residences,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,Lauderdale,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,100000,14.509206,120.985714,2.91,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/for-rent-3br-condo-unit-in-oak-harbor-residences-152-sqm-in-don-galo-paranaque.html,3,,152.0,Oak Harbor Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,Lauderdale,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,14.509206,120.985714,2.91,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-rent-located-in-bay-area-paranaque-city.html,3,,187.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,14.509206,120.985714,3.71,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/2-storey-townhouse-for-rent-at-bayview-garden-home-170714748435.html,5,,300.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,Yes,1.0,,,,,1.0,Bayview Garden Homes,3.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,14.516398,120.989915,2.91,POINT (13468535.728921453 1633529.0106138194),3,663.1209058,10,471.3817809,10,488.7947476,3,605.7973306,92,451.8832541,0,,6,500.1246525,2,789.2450034,2,70.77318951,0,,2,794.244471,27,418.6084363,12,674.4005351,0,,1,860.0245705,810.4289065,,860.0245705,405.9794512,878.1056953,741.9918304,699.9246193,769.8228335,874.1356796,780.3909323,,749.19267,727.5387521,,750.9121427,7191.13922162694,,
https://www.lamudi.com.ph/129-sqm-3-bedroom-unit-for-rent-at-oak-harbor-residences-lauderdale-in-paranaque.html,3,,129.0,Oak Harbor Residences,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauderdale,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,14.509206,120.985714,3.33,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/brand-new-3-bedroom-unit-for-rent-in-oak-harbor-residences-paranaque.html,3,,117.0,Oak Harbor Residences,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,P100K-P130K,117 sqm-127sq.m,,,,,,,,,,,,,Lauderdale,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,100000,14.509206,120.985714,2.91,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/for-rent-brand-new-semi-furnished-condo-in-oak-harbour-residences-paranaque.html,3,,152.0,Oak Harbor Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,"Up to PHP130,000.000",,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,Lauderdale,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,110000,14.509206,120.985714,3.71,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/for-rent-6-bedroom-house-inside-bayview-village-pa-170168489129.html,6,,500.0,,,,,,,,,,,,,,,,,,04/12/2023,,No,,,,,,,Bayview Village,5.0,440.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,14.516398,120.989915,2.88,POINT (13468535.728921453 1633529.0106138194),3,663.1209058,10,471.3817809,10,488.7947476,3,605.7973306,92,451.8832541,0,,6,500.1246525,2,789.2450034,2,70.77318951,0,,2,794.244471,27,418.6084363,12,674.4005351,0,,1,860.0245705,810.4289065,,860.0245705,405.9794512,878.1056953,741.9918304,699.9246193,769.8228335,874.1356796,780.3909323,,749.19267,727.5387521,,750.9121427,7191.13922162694,,
https://www.lamudi.com.ph/3-bedroom-2-storey-house-for-rent-in-b-f-homes-par-170746683836.html,3,,300.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,09/02/2024,,No,,,,1.0,1.0,,BF Homes Parañaque,2.0,250.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,80000,14.4521766,121.0245799,3.71,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/condo-79sqm-unfurnished-2br-unit-for-rent-bayshore-residential-resort-paranaque.html,2,,79.0,Bayshore Residential Resort,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,No,,1.0,,,,1.0,,,,,,,Brand New,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,2,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,14.516398,120.989915,3.33,POINT (13468535.728921453 1633529.0106138194),3,663.1209058,10,471.3817809,10,488.7947476,3,605.7973306,92,451.8832541,0,,6,500.1246525,2,789.2450034,2,70.77318951,0,,2,794.244471,27,418.6084363,12,674.4005351,0,,1,860.0245705,810.4289065,,860.0245705,405.9794512,878.1056953,741.9918304,699.9246193,769.8228335,874.1356796,780.3909323,,749.19267,727.5387521,,750.9121427,7191.13922162694,,
https://www.lamudi.com.ph/house-and-lot-with-7-bedrooms-for-rent-at-multinat-170832324540.html,7,,890.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,Semi,1.0,,,,,1.0,Multinational Village,10.0,650.0,1.0,1.0,10.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,14.492371,121.008496,2.48,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/azure-urban-resort-residences-bahamas-tower-1-bedr-168179907382.html,1,1.0,27.0,Azure Urban Resort Residences,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000,14.469863,121.04211,2.88,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/4-bedroom-classic-2-storey-house-for-rent-in-tahan-170874860113.html,4,,350.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,24/02/2024,,,,,,1.0,1.0,1.0,Tahanan Village Paranaque City,4.0,280.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,85000,14.4521766,121.0245799,2.88,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/4-bedroom-2-storey-house-for-rent-in-b-f-homes-par-170875034339.html,4,,300.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,24/02/2024,,,,,,1.0,1.0,,BF Homes Parañaque,3.0,250.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,712,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,60000,14.4521766,121.0245799,3.71,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/brand-new-penthouse-for-rent-in-oak-harbor-residences-lauderdale-paranaque.html,3,,149.0,Oak Harbor Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,Lauderdale,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,14.509206,120.985714,2.91,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/newly-renovated-3-bedroom-house-and-lot-for-rent-in-bay-area-paranaque-city.html,3,,187.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,14.509206,120.985714,4.0,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/burgundy-mckinley-1br-for-rent-sale-near-okada-167188137596.html,1,1.0,90.0,Burgundy McKinley Place,,,,,,,,,,1.0,,1.0,,,,,25/12/2022,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,14.509206,120.985714,2.48,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/forrent-dakar-street-nortwestbf-homes-paranaque-4-168894540446.html,4,,205.0,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,05/02/2024,,No,1.0,1.0,1.0,1.0,1.0,1.0,Solana Subd.,4.0,150.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,1.0,Lot 5 Blk 3,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,70000,14.468547,121.011835,3.33,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,0,,1,327.3746158,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,4356.432149579986,,
https://www.lamudi.com.ph/9-bedrooms-house-and-lot-for-rent-in-multinational-170662059852.html,9,,350.0,,,,,,,,,,,1.0,,,,,,,10/01/2022,,,,,,,,,Multinational Village,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,14.492371,121.008496,3.71,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/st-795-moder-house-and-lot-with-pool-for-rent-in-d-168990817758.html,7,,600.0,,,,,,,,,,,,,,,,,,,,No,,,,,,,,4.0,249.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,14.482705,121.024909,2.88,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,4,915.6265601,1,757.0929292,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,3037.829585339223,,
https://www.lamudi.com.ph/4-bedroom-newly-renovated-bungalow-for-rent-in-tah-170746538414.html,4,,230.0,,,,,,,,,,,1.0,1.0,1.0,,,,,09/02/2024,,No,,,,1.0,1.0,,Tahanan Village,2.0,280.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,60000,14.4521766,121.0245799,3.71,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/oak-harbor-residences-i-brand-new-3-bedroom-unit-for-rent-in-paranaque-city.html,3,,129.0,Oak Harbor Residences,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,129 - 152 sqm,,,,,1.0,,,1.0,,,1.0,1.0,Lauderdale,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,14.509206,120.985714,3.71,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/4-bedroom-classic-2-storey-house-for-rent-in-tahan-170812724620.html,4,,350.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,17/02/2024,,No,,,,1.0,1.0,1.0,Tahanan Village,4.0,280.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,85000,14.4521766,121.0245799,4.17,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/2-bedroom-condo-unit-for-rent-in-asteria-residence-169684288185.html,2,,64.5,Asteria Residences,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,Semi,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4th floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,14.468547,121.011835,2.88,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,0,,1,327.3746158,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,4356.432149579986,,
