link,unit/floor number,car spaces,bedrooms,baths,floor area,floor,condominium name,available from,cctv,basement parking,elevators,fire exits,function room,gym,lobby,lounge,reception area,fire alarm,fire sprinkler system,24-hour security,garden,secure parking,swimming pool,classification,fully furnished,tower name/number,balcony,bar,maid's room,playground,laundry area,courtyard,badminton court,basketball court,jogging path,tennis court,area address,indoor pool,alarm system,broadband internet available,club house,fitness center,game room,multi-purpose hall,daycare center,building name,block and lot/unit/floor number,theater,landscaped garden,shower rooms,build (year),total floors,gymnasium,utility room,air conditioning,amphitheater,billiards table,built-in wardrobes,clinic,ensuite,entertainment room,floorboards,health club,indoor spa,indoor tree house,intercom,jacuzzi,maids room,meeting rooms,open fireplace,powder room,sky lounge,smoke detector,social hall,split-system heating,sauna,function area,open space,gazebos,spa,shops,carport,clubhouse,deck,fully fenced,gazebo,multi-purpose lawn,open car spaces,parking lot,parks,pool bar,sqm range,drying area,pond,study area,garage,price range,wi-fi,business center,subdivision name,bathrooms,land size,central air conditioning,study room,sports facilities,pay tv access,library,gas heating,helipad,block and lot/unit number,rooms (total),attic,driver's room,floors total,column-free design,driver's quarter,meeting room,pantry,hydronic heating,golf area,block and lot,remote garage,storage room,lanai,volleyball court,outdoor spa,price conditions,deposit / bond,terrace,fireplace,basement,ducted cooling,latitude,longitude,price,Perceived Safety Score,geometry,night_life,night_life_nearest_distance,financial,financial_nearest_distance,administrative_offices,administrative_offices_nearest_distance,food,food_nearest_distance,religion,religion_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,service_providers,service_providers_nearest_distance,general_establishments,general_establishments_nearest_distance,recreational,recreational_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services,vehicle_services_nearest_distance,specialized_stores,specialized_stores_nearest_distance,living_facilities,living_facilities_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/brand-new-modern-industrial-house-and-lot-for-sale-170790833151.html,,2.0,3.0,,250.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,Brand New,No,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,Greenwoods Executive Village,2.0,150.0,,,,,,,,Block 1 Lot 1,,,,,,,,,,,,,,,,,,,,,,,14.567197,121.092265,17000000,5.01,POINT (13479929.278804144 1639371.0819726265),0,,4,516.7591284,6,276.6900683,13,230.6173845,5,319.6709759,3,631.5460565,4,662.469293,17,498.9668543,0,,2,648.4611619,1,879.5344553,0,,3,658.8090683,0,,0,,791.1144563,,,639.6494766,776.7700269,654.6427319,700.7150391,733.4751227,,879.5344553,,703.5902607,652.6306749,,774.8966674,2702.761292697342,2.0,2.0
https://www.lamudi.com.ph/brand-new-2-storey-townhouse-unit-for-sale-in-pina-170841108321.html,,1.0,2.0,,88.0,,,,,,,,,,,,,,,1.0,,,,Brand New,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,Villa Gloria,2.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.549724,121.0977,6300000,3.24,POINT (13480534.300236607 1637361.471250548),0,,3,962.2451229,2,714.2324373,2,753.4886726,0,,2,274.038882,1,613.1937651,5,756.1800945,1,888.4845046,0,,0,,0,,0,,0,,0,,,,,846.3984388,582.8030635,858.5500751,,916.3197539,888.4845046,,,,963.7579594,,613.1937651,3730.569986212639,,
https://www.lamudi.com.ph/m-r-3-15068-acquired-property-condo-for-sale-in-un-168354350726.html,,,1.0,,91.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unit 2006, 20/F, Building B, Renaissance 300, Renaissance Center, Meralco Ave., Brgy. Ugong, Pasig City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,9134000,4.01,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/astoria-plaza-pasig-city-2-bedroom-condominium-uni-169822420499.html,,2.0,2.0,2.0,116.0,,Astoria Plaza,25/10/2023,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582707,121.061458,24000000,3.45,POINT (13476499.859251278 1641155.0568865987),29,379.4199528,121,25.53278535,11,469.0412219,189,70.63883386,4,321.7620608,6,311.6722964,80,171.4475844,12,216.1581965,9,457.5783034,6,558.865217,11,434.1031612,1,679.3320896,4,559.7170074,0,,0,,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/studio-condominium-unit-for-sale-at-malayan-plaza-167835485926.html,,,1.0,1.0,34.0,,Malayan Plaza,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,4500000,2.48,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1-bedroom-unit-for-sale-in-sheridan-towers-kapitol-169906726086.html,14,,1.0,1.0,29.0,14th,Sheridan Towers,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.569208,121.060157,4500000,4.5,POINT (13476355.032593753 1639602.3820165403),7,27.54861187,64,450.5649153,6,274.0884066,164,21.54943088,1,989.1000139,4,373.4981221,65,222.6736741,23,386.4593629,5,597.6194,2,649.8050682,9,652.3326921,0,,5,270.4234842,0,,1,636.1756411,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/for-sale-large-7-bedroom-family-home-in-capitol-8-170832932644.html,,,7.0,,400.0,,,01/02/2024,,,,,,,,,,,,,,,,,Yes,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,Capitol 8,5.0,650.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,14.571957,121.058764,105000000,3.13,POINT (13476199.964543078 1639918.5683345858),8,224.4209927,77,146.8227214,9,105.9627909,177,14.31901406,2,846.7256524,5,220.9804243,67,88.02651049,23,157.9974549,6,245.5876856,3,742.9142261,9,645.320339,0,,5,213.2419315,0,,1,594.1987981,551.4749561,492.2883666,,556.6202536,497.1526287,474.6331226,780.1851021,524.4520654,513.3672683,728.7500429,594.1987981,899.4984794,598.5029689,,585.2959787,1062.4292756510029,,
https://www.lamudi.com.ph/2-bedroom-condo-pasig-blvd-c5-bgc.html,4th,,2.0,1.0,56.0,,Prisma Residences,04/06/2022,,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.565391,121.06934,2668740,4.95,POINT (13477377.279477706 1639163.3622991336),1,455.4082923,41,172.6810114,8,297.8617243,29,181.3616012,5,410.7638811,7,299.83543,30,114.4665212,22,245.9739351,2,717.4695738,4,185.2706608,3,479.3035413,0,,6,130.6764825,2,218.0421234,1,790.2418793,474.1929444,455.4082923,,680.6745008,753.0104648,680.9319385,624.8731006,643.7314098,762.9574819,565.452238,790.2418793,752.8443319,698.9696906,236.7322406,692.3694647,237.5648106557231,,
https://www.lamudi.com.ph/2-bedroom-condominium-unit-for-sale-levina-place-p-170269655230.html,,1.0,2.0,2.0,80.0,,Levina Place,14/12/2023,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,Yes,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,8000000,3.24,POINT (13479576.61865731 1641817.264452935),3,434.2840689,18,230.6418051,7,15.10910319,43,21.39271696,2,290.596572,2,893.4724132,13,161.6499881,21,69.79824544,4,492.8608785,1,975.3184733,2,167.0236547,0,,0,,3,465.7232481,1,237.3571457,,555.1709286,,340.0952516,911.9284594,578.2206426,975.3184733,493.912889,709.7875879,276.4280377,237.3571457,361.9349747,413.1265209,569.5685364,562.1119737,1888.8795055249443,2.0,2.0
https://www.lamudi.com.ph/for-sale-3-bedroom-condominium-in-the-grove-tower-170815459597.html,11/Floor,,3.0,2.0,111.0,,The Grove By Rockwell,06/01/2023,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,Yes,Tower A,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,23500000,4.01,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/for-sale-semi-furnished-2br-condominium-unit-in-or-170831869434.html,,2.0,2.0,2.0,116.0,,Astoria Plaza,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,1.0,,Semi,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582707,121.061458,24000000,3.08,POINT (13476499.859251278 1641155.0568865987),29,379.4199528,121,25.53278535,11,469.0412219,189,70.63883386,4,321.7620608,6,311.6722964,80,171.4475844,12,216.1581965,9,457.5783034,6,558.865217,11,434.1031612,1,679.3320896,4,559.7170074,0,,0,,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/2-bedroom-unit-rent-to-own-condo-near-eastwood-and-170840758548.html,113,,2.0,1.0,54.0,,East Ortigas Mansions,17/02/2024,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,Brand New,No,Portofino,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,14.583952,121.101245,5111000,3.29,POINT (13480928.927831467 1641298.2634131492),0,,8,558.1865123,4,493.5218616,27,72.85895892,4,90.44708705,5,416.9406901,10,28.04879815,11,136.832985,3,583.5383894,2,434.419911,0,,0,,3,341.0322753,0,,0,,503.2900126,,,546.9136324,751.5084153,724.7476963,589.2661473,646.0976946,734.4421634,,,516.1191189,677.7008312,,618.6913763,3315.474967700223,3.0,3.0
https://www.lamudi.com.ph/fully-furnished-2br-condominium-unit-for-sale-at-a-170831863257.html,,2.0,2.0,2.0,116.0,,Astoria Plaza,20/09/2023,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,Brand New,Yes,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582707,121.061458,24000000,3.29,POINT (13476499.859251278 1641155.0568865987),29,379.4199528,121,25.53278535,11,469.0412219,189,70.63883386,4,321.7620608,6,311.6722964,80,171.4475844,12,216.1581965,9,457.5783034,6,558.865217,11,434.1031612,1,679.3320896,4,559.7170074,0,,0,,772.454671,671.8596575,679.3320896,639.9417518,656.885506,615.8969401,626.974925,634.1637142,705.2072818,727.3013744,,641.4140127,530.1571671,,694.4742325,1004.4935697502332,,
https://www.lamudi.com.ph/rent-to-own-4-bedrooms-condo-near-ortigas-center-p-170815732881.html,5,,4.0,2.0,126.5,,East Raya Gardens,17/02/2024,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,Banyan,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.567197,121.092265,13561250,5.01,POINT (13479929.278804144 1639371.0819726265),0,,4,516.7591284,6,276.6900683,13,230.6173845,5,319.6709759,3,631.5460565,4,662.469293,17,498.9668543,0,,2,648.4611619,1,879.5344553,0,,3,658.8090683,0,,0,,791.1144563,,,639.6494766,776.7700269,654.6427319,700.7150391,733.4751227,,879.5344553,,703.5902607,652.6306749,,774.8966674,2702.761292697342,2.0,2.0
https://www.lamudi.com.ph/for-sale-50-41-sqm-2br-condo-unit-palmdale-heights-170550905020.html,9th floor,,2.0,,50.41,,Palmdale Heights,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.549724,121.0977,2800000,3.29,POINT (13480534.300236607 1637361.471250548),0,,3,962.2451229,2,714.2324373,2,753.4886726,0,,2,274.038882,1,613.1937651,5,756.1800945,1,888.4845046,0,,0,,0,,0,,0,,0,,,,,846.3984388,582.8030635,858.5500751,,916.3197539,888.4845046,,,,963.7579594,,613.1937651,3730.569986212639,,
https://www.lamudi.com.ph/brand-new-4-bedroom-house-for-sale-in-greenwoods-p-17059800988.html,,,4.0,,183.0,,,,,,,,,,,,,,,1.0,,1.0,,,Yes,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,Greenwoods Executive Village,3.0,120.0,,,,,,,,block 1 lot 1,,,,,,,,,,,,,,,,,,,,,,,14.567197,121.092265,15800000,2.48,POINT (13479929.278804144 1639371.0819726265),0,,4,516.7591284,6,276.6900683,13,230.6173845,5,319.6709759,3,631.5460565,4,662.469293,17,498.9668543,0,,2,648.4611619,1,879.5344553,0,,3,658.8090683,0,,0,,791.1144563,,,639.6494766,776.7700269,654.6427319,700.7150391,733.4751227,,879.5344553,,703.5902607,652.6306749,,774.8966674,2702.761292697342,2.0,2.0
https://www.lamudi.com.ph/rent-to-own-1br-condo-for-sale-in-kapitolyo-pasig-169424350523.html,,,1.0,1.0,32.0,,Residencia Isabel,10/09/2023,,,,,,,,,,,,1.0,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.569208,121.060157,2490000,2.48,POINT (13476355.032593753 1639602.3820165403),7,27.54861187,64,450.5649153,6,274.0884066,164,21.54943088,1,989.1000139,4,373.4981221,65,222.6736741,23,386.4593629,5,597.6194,2,649.8050682,9,652.3326921,0,,5,270.4234842,0,,1,636.1756411,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/pre-owned-modern-industrial-house-for-sale-in-kapi-170685660066.html,,2.0,3.0,,280.0,,,,,,,,,,,,,,,,,,,,No,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,2.0,125.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,14.569208,121.060157,49000000,3.45,POINT (13476355.032593753 1639602.3820165403),7,27.54861187,64,450.5649153,6,274.0884066,164,21.54943088,1,989.1000139,4,373.4981221,65,222.6736741,23,386.4593629,5,597.6194,2,649.8050682,9,652.3326921,0,,5,270.4234842,0,,1,636.1756411,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/cozy-condo-for-sale-with-tandem-parking-at-east-of-165936190840.html,,2.0,1.0,1.0,42.0,,East of Galleria,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,7000000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/750-sqm-house-and-lot-for-sale-in-brgy-kapitolyo-p-169330441391.html,,,5.0,,750.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,5.0,750.0,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,14.569208,121.060157,80000000,3.45,POINT (13476355.032593753 1639602.3820165403),7,27.54861187,64,450.5649153,6,274.0884066,164,21.54943088,1,989.1000139,4,373.4981221,65,222.6736741,23,386.4593629,5,597.6194,2,649.8050682,9,652.3326921,0,,5,270.4234842,0,,1,636.1756411,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/sapphire-bloc-south-tower-1-bedroom-condominium-un-170140923045.html,38I,,1.0,1.0,36.0,,Sapphire Bloc,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,No,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,10703553,3.66,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1-bedroom-condo-unit-for-sale-at-laya-by-shang-pro-170669719265.html,,,1.0,1.0,48.0,,Laya By Shang Properties,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,No,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48- 84 sqm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.575822,121.064324,10000000,3.45,POINT (13476818.900911888 1640363.1221563343),7,222.3968321,107,169.4598283,9,227.2365549,196,32.62278745,4,99.68887524,7,419.1101268,75,44.32458322,23,113.8711434,7,153.2721445,5,244.9211702,11,59.65009655,0,,7,294.2415022,0,,1,283.2466168,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/for-sale-studio-condo-unit-at-the-sapphire-bloc-in-168680738450.html,19A,,1.0,1.0,28.0,,The Sapphire Bloc,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,South Tower,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,7398886,3.24,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-sale-89-sqm-2-bedroom-condo-unit-in-maple-at-v-16976936087.html,Level 40,,2.0,2.0,89.0,,Maple at Verdant Towers,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,No,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,28925000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/13k-monthly-no-dp-spot-save-up-to-200k-preselling-170643898610.html,P/24th,,1.0,1.0,22.0,,Kasara Urban Resort Residences,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,4064938,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/11k-monthly-condo-for-sale-preselling-less-5-promo-170643930181.html,T/21st,,1.0,1.0,22.0,,Kasara Urban Resort Residences,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,3500000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/maple-at-verd-nt-towers-studio-unit-for-sale-in-or-169790912440.html,3215A,,1.0,1.0,32.0,,Maple at Verdánt Towers,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,8238000,3.66,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
